round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_ZCOS	Z_USE
24.53470039	0.05830000	23.96969986	0.03910000	23.26709938	0.02680000	22.58370018	1.00000000	0.02020000	0.10260000	22.19759941	0.02010000	-999.98999023	4.00000000
22.99760056	0.02740000	22.73200035	0.02080000	22.48819923	0.01840000	20.87240028	1.00000000	0.01660000	0.07360000	22.12470055	0.02000000	0.51609999	1.00000000
25.18359947	0.08640000	24.02879906	0.04240000	23.33399963	0.02800000	22.12220001	1.00000000	0.01870000	0.09780000	21.93239975	0.01790000	0.51609999	1.00000000
22.33550072	0.01990000	21.66119957	0.01230000	20.97949982	0.00900000	19.34129906	1.00000000	0.00660000	0.01180000	19.89279938	0.00570000	0.51599997	1.00000000
24.72839928	0.06470000	23.63909912	0.03240000	22.75110054	0.02080000	21.64139938	1.00000000	0.01380000	0.04610000	21.44449997	0.01260000	0.51679999	1.00000000
24.63319969	0.06170000	23.91609955	0.03810000	23.24670029	0.02670000	22.24869919	1.00000000	0.01890000	0.08160000	22.12019920	0.01900000	-999.98999023	2.00000000
22.35540009	0.02010000	22.26199913	0.01640000	22.04809952	0.01480000	21.52779961	1.00000000	0.01380000	0.04900000	21.85869980	0.01690000	0.51620001	1.00000000
22.41279984	0.02070000	21.78569984	0.01310000	21.64620018	0.01230000	19.50079918	1.00000000	0.01200000	0.04540000	21.30599976	0.01220000	0.51620001	1.00000000
22.88019943	0.02580000	22.28070068	0.01660000	21.66570091	0.01240000	20.60530090	1.00000000	0.00920000	0.02650000	20.68449974	0.00850000	0.51529998	1.00000000
22.98850060	0.02710000	22.38179970	0.01730000	21.81320000	0.01340000	20.73819923	1.00000000	0.01010000	0.02150000	20.86980057	0.00940000	0.51670003	1.00000000
24.06909943	0.04610000	22.84970093	0.02190000	21.86630058	0.01370000	20.51189995	1.00000000	0.00870000	0.02260000	20.41939926	0.00750000	0.51630002	1.00000000
23.04680061	0.02800000	22.68740082	0.02020000	22.27029991	0.01660000	21.40250015	1.00000000	0.01380000	0.04940000	21.65080070	0.01480000	0.51630002	1.00000000
23.67480087	0.03800000	22.64459991	0.01980000	21.85610008	0.01360000	20.76950073	1.00000000	0.00930000	0.02280000	20.69860077	0.00860000	-999.98999023	2.00000000
23.63349915	0.03760000	23.19610023	0.02630000	22.66780090	0.02010000	21.85490036	1.00000000	0.01600000	0.05550000	21.96159935	0.01800000	0.51639998	1.00000000
23.21999931	0.03050000	22.11949921	0.01540000	21.21839905	0.01010000	19.73819923	1.00000000	0.00710000	0.01260000	19.93540001	0.00580000	0.51639998	1.00000000
22.98340034	0.02700000	22.56060028	0.01900000	22.16600037	0.01570000	21.51320076	1.00000000	0.01300000	0.03980000	21.46879959	0.01290000	0.51650000	1.00000000
22.60670090	0.02270000	21.97890091	0.01440000	21.36070061	0.01080000	20.12240028	1.00000000	0.00800000	0.01620000	20.36359978	0.00720000	0.51709998	1.00000000
23.70739937	0.03870000	23.31579971	0.02790000	22.79409981	0.02180000	21.95499992	1.00000000	0.01760000	0.07590000	22.04240036	0.01980000	0.51660001	1.00000000
23.09449959	0.02860000	22.45490074	0.01810000	21.82880020	0.01340000	20.60330009	1.00000000	0.00990000	0.03020000	20.80599976	0.00910000	-999.98999023	2.00000000
22.68969917	0.02360000	22.18639946	0.01590000	21.65900040	0.01240000	20.74250031	1.00000000	0.00990000	0.02560000	20.83749962	0.00930000	0.51690000	1.00000000
23.40830040	0.03360000	22.86429977	0.02260000	22.33659935	0.01750000	21.22839928	1.00000000	0.01370000	0.05580000	21.43889999	0.01300000	0.51670003	1.00000000
22.78429985	0.02470000	22.33510017	0.01720000	21.80170059	0.01340000	20.62299919	1.00000000	0.01060000	0.03090000	20.99189949	0.01020000	0.51670003	1.00000000
23.27090073	0.03120000	22.82729912	0.02190000	22.38769913	0.01820000	21.69350052	1.00000000	0.01420000	0.04450000	21.71150017	0.01530000	-999.98999023	2.00000000
23.46489906	0.03370000	23.14319992	0.02500000	22.72089958	0.02040000	22.15530014	1.00000000	0.01670000	0.05720000	22.07920074	0.01780000	-999.98999023	4.00000000
23.46170044	0.03420000	23.07040024	0.02470000	22.67910004	0.02110000	21.90150070	1.00000000	0.01840000	0.06460000	22.05249977	0.01920000	0.51679999	1.00000000
23.82159996	0.04150000	22.87039948	0.02290000	22.02149963	0.01500000	20.64859962	1.00000000	0.00980000	0.03040000	20.65600014	0.00840000	0.51679999	1.00000000
24.86899948	0.07240000	23.75510025	0.03530000	22.93260002	0.02320000	21.79780006	1.00000000	0.01510000	0.05030000	21.67530060	0.01550000	0.51679999	1.00000000
22.96319962	0.02690000	21.88120079	0.01370000	21.00009918	0.00910000	19.56089973	1.00000000	0.00630000	0.01230000	19.66959953	0.00510000	0.51690000	1.00000000
24.28720093	0.05170000	23.29330063	0.02740000	22.51259995	0.01860000	21.47060013	1.00000000	0.01320000	0.04200000	21.33539963	0.01220000	0.51690000	1.00000000
22.78280067	0.02460000	22.60630035	0.01940000	22.36330032	0.01730000	21.77099991	1.00000000	0.01520000	0.04360000	22.13610077	0.01920000	0.51690000	1.00000000
23.42560005	0.03350000	23.10840034	0.02500000	22.66090012	0.01990000	21.85939980	1.00000000	0.01570000	0.06140000	21.88730049	0.01680000	0.51690000	1.00000000
23.15850067	0.02950000	22.85670090	0.02200000	22.47209930	0.01820000	21.80690002	1.00000000	0.01600000	0.07130000	22.01189995	0.01810000	0.51690000	1.00000000
22.92320061	0.02650000	22.10309982	0.01530000	21.37459946	0.01090000	20.48270035	1.00000000	0.00880000	0.01770000	20.38019943	0.00730000	0.51740003	1.00000000
22.75219917	0.02430000	22.37140083	0.01740000	21.95969963	0.01430000	21.03879929	1.00000000	0.01150000	0.03620000	21.26689911	0.01210000	-999.98999023	4.00000000
23.42989922	0.03380000	22.80139923	0.02150000	22.24080086	0.01640000	21.13940048	1.00000000	0.01250000	0.03650000	21.24959946	0.01170000	0.51700002	1.00000000
22.55789948	0.02210000	22.12829971	0.01540000	21.60630035	0.01210000	20.67270088	1.00000000	0.00970000	0.02790000	20.84040070	0.00910000	0.51690000	1.00000000
22.98819923	0.02700000	22.50979996	0.01840000	22.27359962	0.01660000	21.65270042	1.00000000	0.01380000	0.04950000	21.66020012	0.01450000	0.51709998	1.00000000
23.62849998	0.03700000	23.06049919	0.02440000	22.51049995	0.01850000	21.45219994	1.00000000	0.01420000	0.07420000	21.63529968	0.01430000	0.51709998	1.00000000
22.54549980	0.02200000	22.17250061	0.01580000	21.75379944	0.01310000	20.90800095	1.00000000	0.01090000	0.03480000	21.21380043	0.01190000	0.51709998	1.00000000
23.84420013	0.04280000	22.65789986	0.02030000	21.80089951	0.01340000	20.11879921	1.00000000	0.00870000	0.02600000	20.51619911	0.00800000	0.51639998	1.00000000
22.72839928	0.02410000	21.87960052	0.01380000	21.14179993	0.00980000	19.82410049	1.00000000	0.00690000	0.01550000	19.98310089	0.00600000	-999.98999023	1.00000000
23.11630058	0.02900000	22.60829926	0.01950000	21.94809914	0.01420000	20.78350067	1.00000000	0.01080000	0.03150000	20.97459984	0.00990000	0.51810002	1.00000000
23.39019966	0.03310000	22.22010040	0.01640000	21.29210091	0.01050000	19.60120010	1.00000000	0.00700000	0.01240000	20.00000000	0.00610000	0.51719999	1.00000000
23.45249939	0.03410000	22.79269981	0.02140000	22.13139915	0.01550000	21.12420082	1.00000000	0.01120000	0.04160000	21.02129936	0.01010000	0.51779997	1.00000000
22.75060081	0.02420000	22.26460075	0.01650000	21.98520088	0.01440000	21.12319946	1.00000000	0.01080000	0.02860000	21.10619926	0.01070000	0.51730001	1.00000000
23.09449959	0.02850000	22.74769974	0.02080000	22.31019974	0.01690000	21.48629951	1.00000000	0.01390000	0.03760000	21.64850044	0.01470000	0.51730001	1.00000000
23.65959930	0.03820000	22.53720093	0.01900000	21.63509941	0.01230000	20.20669937	1.00000000	0.00810000	0.02270000	20.34469986	0.00720000	0.51740003	1.00000000
23.50200081	0.03510000	23.16830063	0.02590000	22.89970016	0.02250000	22.58230019	1.00000000	0.02020000	0.11020000	22.41340065	0.02370000	-999.98999023	4.00000000
23.88240051	0.04330000	23.47080040	0.03120000	22.93799973	0.02360000	21.39739990	1.00000000	0.01940000	0.05400000	22.20100021	0.02330000	0.51749998	1.00000000
24.51630020	0.05890000	23.41889954	0.02980000	22.61669922	0.01960000	21.50709915	1.00000000	0.01340000	0.05520000	21.40990067	0.01310000	0.51749998	1.00000000
23.63120079	0.03710000	23.26399994	0.02720000	22.79879951	0.02130000	21.93199921	1.00000000	0.01760000	0.08140000	22.14389992	0.01910000	0.51749998	1.00000000
23.07040024	0.02860000	22.73489952	0.02080000	22.38949966	0.01780000	21.67729950	1.00000000	0.01480000	0.04890000	21.88419914	0.01810000	0.51760000	1.00000000
23.10580063	0.02890000	22.76070023	0.02110000	22.45199966	0.01830000	21.57640076	1.00000000	0.01550000	0.06420000	21.98789978	0.01920000	-999.98999023	2.00000000
22.96290016	0.02690000	22.54400063	0.01930000	22.02890015	0.01470000	20.88960075	1.00000000	0.01230000	0.04760000	21.35129929	0.01210000	0.18040000	2.00000000
22.77109909	0.02450000	21.92099953	0.01400000	21.21310043	0.01000000	20.19470024	1.00000000	0.00780000	0.02210000	20.16329956	0.00650000	0.51819998	1.00000000
22.99690056	0.02740000	21.99449921	0.01450000	21.18230057	0.00990000	19.61079979	1.00000000	0.00690000	0.01340000	19.94300079	0.00590000	0.51779997	1.00000000
23.32749939	0.03210000	22.85490036	0.02220000	22.34970093	0.01720000	21.59550095	1.00000000	0.01410000	0.04420000	21.64579964	0.01440000	-999.98999023	2.00000000
23.56030083	0.03720000	23.19300079	0.02760000	22.63430023	0.02000000	21.90810013	1.00000000	0.01680000	0.05520000	21.93129921	0.01910000	0.51789999	1.00000000
21.92560005	0.01650000	21.25729942	0.01020000	20.54290009	0.00740000	19.21199989	1.00000000	0.00550000	0.00830000	19.46319962	0.00460000	-999.98999023	2.00000000
22.17169952	0.01850000	21.61400032	0.01210000	21.07740021	0.00940000	20.10239983	1.00000000	0.00730000	0.01800000	20.23410034	0.00680000	0.51800001	1.00000000
23.27459908	0.03130000	22.75659943	0.02110000	22.18160057	0.01620000	21.28940010	1.00000000	0.01210000	0.04870000	21.25639915	0.01160000	0.51840001	1.00000000
23.00489998	0.02750000	22.36350060	0.01740000	21.77179909	0.01310000	20.78549957	1.00000000	0.00970000	0.03200000	20.71719933	0.00870000	0.51819998	1.00000000
23.92799950	0.04290000	23.42880058	0.02900000	22.98940086	0.02350000	22.41570091	1.00000000	0.01960000	0.08070000	22.39590073	0.02260000	-999.98999023	4.00000000
24.31320000	0.05230000	23.34959984	0.02860000	22.56539917	0.01910000	21.51230049	1.00000000	0.01300000	0.05030000	21.25629997	0.01170000	0.51819998	1.00000000
22.81570053	0.02500000	22.38349915	0.01740000	21.90559959	0.01400000	20.90889931	1.00000000	0.01120000	0.02530000	21.17799950	0.01120000	0.51819998	1.00000000
24.48349953	0.05640000	23.37570000	0.02860000	22.62280083	0.01950000	21.31189919	1.00000000	0.01340000	0.06020000	21.42749977	0.01250000	0.51840001	1.00000000
22.99270058	0.02730000	22.48019981	0.01830000	21.92630005	0.01410000	20.85869980	1.00000000	0.01080000	0.03510000	21.05380058	0.01070000	0.51830000	1.00000000
23.63450050	0.03730000	23.15670013	0.02570000	22.68810081	0.02020000	21.94919968	1.00000000	0.01660000	0.10320000	21.94770050	0.01750000	-999.98999023	2.00000000
23.01659966	0.02750000	22.73889923	0.02070000	22.50819969	0.01850000	21.89579964	1.00000000	0.01600000	0.08280000	22.05529976	0.01840000	-999.98999023	2.00000000
24.77589989	0.06870000	23.70260048	0.03460000	22.90329933	0.02250000	21.73769951	1.00000000	0.01530000	0.03750000	21.63739967	0.01490000	0.51840001	1.00000000
23.75259972	0.03890000	22.79829979	0.02120000	22.05859947	0.01490000	20.81830025	1.00000000	0.01030000	0.03000000	20.88030052	0.00920000	-999.98999023	4.00000000
22.47010040	0.02120000	22.01600075	0.01460000	21.46789932	0.01130000	20.45129967	1.00000000	0.00860000	0.02130000	20.53490067	0.00780000	-999.98999023	2.00000000
24.22089958	0.05060000	23.04680061	0.02460000	22.16139984	0.01580000	21.01029968	1.00000000	0.01060000	0.03600000	20.92390060	0.01000000	0.51849997	1.00000000
22.71990013	0.02440000	22.35930061	0.01790000	22.03019905	0.01500000	20.63520050	1.00000000	0.01280000	0.04650000	21.41640091	0.01400000	-999.98999023	4.00000000
24.81270027	0.06930000	23.78770065	0.03600000	23.06949997	0.02450000	22.11730003	1.00000000	0.01760000	0.09310000	22.01670074	0.01840000	0.51870000	1.00000000
24.91959953	0.07570000	23.86149979	0.03920000	23.03980064	0.02470000	21.80190086	1.00000000	0.01620000	0.04710000	21.69840050	0.01570000	0.51870000	1.00000000
23.62840080	0.03740000	23.26869965	0.02730000	22.85400009	0.02210000	22.27260017	1.00000000	0.01930000	0.10660000	22.30340004	0.02230000	0.51880002	1.00000000
22.68199921	0.02350000	22.25309944	0.01640000	21.76650047	0.01300000	21.04619980	1.00000000	0.01060000	0.04090000	21.06220055	0.01040000	0.51920003	1.00000000
23.44680023	0.03410000	22.45969963	0.01820000	21.69499969	0.01260000	20.51740074	1.00000000	0.00870000	0.02580000	20.47229958	0.00760000	0.51880002	1.00000000
23.38059998	0.03290000	22.92040062	0.02280000	22.38660049	0.01760000	21.51420021	1.00000000	0.01370000	0.06040000	21.55559921	0.01390000	-999.98999023	2.00000000
23.46890068	0.03400000	23.27319908	0.02670000	22.70789909	0.02040000	21.74930000	1.00000000	0.01490000	0.05060000	21.80459976	0.01550000	-999.98999023	2.00000000
20.87330055	0.01010000	20.69939995	0.00790000	20.34930038	0.00670000	18.94239998	1.00000000	0.00490000	0.00860000	19.28129959	0.00420000	0.51840001	1.00000000
24.24259949	0.05100000	23.13299942	0.02560000	22.23080063	0.01630000	20.98100090	1.00000000	0.01050000	0.03120000	20.89010048	0.00970000	-999.98999023	2.00000000
22.42799950	0.02110000	22.13439941	0.01580000	-999.98999023	-999.98999023	20.68959999	2.00000000	-999.98999023	0.06150000	21.43449974	0.01300000	0.51929998	1.00000000
23.88179970	0.04210000	23.34849930	0.02820000	22.82699966	0.02160000	21.95109940	1.00000000	0.01750000	0.08940000	22.03630066	0.01910000	0.51929998	1.00000000
23.55039978	0.03550000	23.21730042	0.02630000	22.90080070	0.02250000	22.16460037	1.00000000	0.01920000	0.10930000	22.33650017	0.02320000	-999.98999023	2.00000000
24.48649979	0.05720000	23.29439926	0.02790000	22.40279961	0.01760000	20.76110077	1.00000000	0.01120000	0.04020000	20.87109947	0.00940000	-999.98999023	2.00000000
23.98390007	0.04390000	22.92169952	0.02270000	22.04770088	0.01490000	20.81349945	1.00000000	0.00980000	0.01990000	20.68910027	0.00840000	-999.98999023	2.00000000
23.14220047	0.02920000	22.89399910	0.02250000	22.54010010	0.01880000	21.54430008	1.00000000	0.01630000	0.05670000	21.99489975	0.01800000	-999.98999023	2.00000000
22.89189911	0.02590000	22.29739952	0.01670000	21.63629913	0.01230000	20.43869972	1.00000000	0.00900000	0.01770000	20.61860085	0.00820000	-999.98999023	2.00000000
23.89870071	0.04240000	22.87529945	0.02230000	22.08130074	0.01510000	20.83860016	1.00000000	0.01040000	0.04010000	20.84519958	0.00920000	0.51959997	1.00000000
23.49970055	0.03530000	22.31450081	0.01720000	21.38139915	0.01090000	19.75880051	1.00000000	0.00750000	0.01340000	19.97669983	0.00590000	-999.98999023	4.00000000
24.77079964	0.06570000	24.16399956	0.04280000	23.51040077	0.03040000	22.24209976	1.00000000	0.01940000	0.11010000	22.00930023	0.01790000	-999.98999023	3.00000000
23.42099953	0.03360000	22.27770042	0.01660000	21.43180084	0.01110000	19.89080048	1.00000000	0.00780000	0.01940000	20.09639931	0.00630000	0.52050000	1.00000000
24.25209999	0.05110000	23.20739937	0.02720000	22.46400070	0.01840000	21.04439926	1.00000000	0.01250000	0.05520000	21.24069977	0.01180000	0.51990002	1.00000000
22.47209930	0.02150000	22.17169952	0.01650000	21.77300072	0.01320000	20.58690071	1.00000000	0.01190000	0.04140000	21.43589973	0.01440000	-999.98999023	4.00000000
20.76059914	0.00960000	20.23019981	0.00630000	20.08690071	0.00590000	19.52739906	1.00000000	0.00530000	-999.98999023	19.55669975	0.00480000	-999.98999023	4.00000000
22.49130058	0.02150000	21.41920090	0.01100000	20.58819962	0.00760000	19.42830086	1.00000000	0.00560000	0.00770000	19.36610031	0.00440000	-999.98999023	4.00000000
21.82929993	0.01570000	21.48559952	0.01140000	21.22450066	0.01010000	18.94459915	1.00000000	0.00920000	0.02670000	20.95450020	0.00960000	-999.98999023	4.00000000
22.22150040	0.01890000	21.82760048	0.01340000	21.70890045	0.01270000	20.67130089	1.00000000	0.01190000	0.02950000	21.22249985	0.01140000	-999.98999023	3.00000000
21.71629906	0.01500000	21.25370026	0.01020000	20.77860069	0.00820000	19.85849953	1.00000000	0.00670000	0.01390000	20.06809998	0.00620000	0.52010000	1.00000000
24.15279961	0.05700000	23.09490013	0.02660000	22.29010010	0.01740000	21.28389931	1.00000000	0.01190000	0.03260000	21.22470093	0.01440000	-999.98999023	2.00000000
23.98710060	0.04410000	22.73369980	0.02060000	21.81119919	0.01330000	20.30400085	1.00000000	0.00840000	0.02120000	20.37100029	0.00720000	-999.98999023	4.00000000
24.56180000	0.05930000	23.95439911	0.03900000	23.23620033	0.02640000	22.07349968	1.00000000	0.01800000	0.08040000	21.85720062	0.01710000	-999.98999023	3.00000000
24.13209915	0.04770000	22.97470093	0.02340000	22.14229965	0.01560000	20.81320000	1.00000000	0.01020000	0.03690000	20.78269958	0.00890000	0.52029997	1.00000000
23.05480003	0.02800000	22.69829941	0.02030000	22.22680092	0.01620000	21.31430054	1.00000000	0.01330000	0.04200000	21.59779930	0.01400000	0.52039999	1.00000000
23.66850090	0.03860000	23.03949928	0.02440000	22.48979950	0.01920000	21.64299965	1.00000000	0.01480000	0.04490000	21.56609917	0.01490000	0.52039999	1.00000000
23.80680084	0.04060000	23.20520020	0.02630000	22.64340019	0.01980000	21.82329941	1.00000000	0.01560000	0.06190000	21.78170013	0.01550000	0.52039999	1.00000000
22.93980026	0.02660000	22.26460075	0.01650000	21.52680016	0.01170000	20.25340080	1.00000000	0.00840000	0.01760000	20.43840027	0.00740000	0.52050000	1.00000000
22.69359970	0.02360000	22.33629990	0.01700000	22.03520012	0.01480000	21.24360085	1.00000000	0.01240000	0.03550000	21.51149940	0.01330000	0.52050000	1.00000000
23.90430069	0.04240000	23.22229958	0.02650000	22.48119926	0.01830000	21.64319992	1.00000000	0.01370000	0.05570000	21.55620003	0.01370000	-999.98999023	4.00000000
24.39579964	0.05440000	23.55170059	0.03150000	22.79850006	0.02140000	21.79450035	1.00000000	0.01490000	0.07090000	21.61860085	0.01430000	0.52060002	1.00000000
24.58349991	0.06250000	23.56990051	0.03230000	22.82130051	0.02170000	21.59550095	1.00000000	0.01480000	0.07380000	21.61079979	0.01470000	-999.98999023	2.00000000
22.42720032	0.02090000	22.04140091	0.01480000	21.58950043	0.01200000	20.66320038	1.00000000	0.00960000	0.03030000	20.86610031	0.00950000	0.52069998	1.00000000
21.87459946	0.01610000	21.91500092	0.01400000	21.57979965	0.01190000	20.97620010	2.00000000	-999.98999023	0.02850000	20.97069931	0.01000000	1.51520002	3.00000000
23.46050072	0.03440000	22.98859978	0.02380000	22.48509979	0.01860000	21.58620071	1.00000000	0.01470000	0.05640000	21.58449936	0.01430000	-999.98999023	2.00000000
23.99760056	0.04370000	23.36479950	0.02800000	22.78790092	0.02110000	21.98859978	1.00000000	0.01620000	0.04960000	21.84339905	0.01580000	-999.98999023	1.00000000
23.62960052	0.03730000	23.73819923	0.03540000	23.29520035	0.02750000	22.55279922	1.00000000	0.02440000	0.12240000	22.75519943	0.03170000	-999.98999023	4.00000000
